SystemCode;Sum;EDNo;EDDate;EDAuthor;Priority;TransKind;AccDocDate;AccDocNo;PayerName;PayerBIC;PayerCorrespAcc;PayeeName;PayeeBIC;PayeeCorrespAcc;Purpose
02;40;520;2024-10-18;4583001999;1;01;1994-01-20;20;ПАО "БАНК "САНКТ-ПЕТЕРБУРГ";044030790;30101810900000000790;ФИЛИАЛ "САНКТ-ПЕТЕРБУРГСКИЙ" АО "ОТП БАНК";044030812;30101810600000000812;Назначение платежа? Например, порядковый номер ED101 = 520
02;40;521;2024-10-18;4583001999;1;01;2007-04-09;20;САНКТ-ПЕТЕРБУРГСКИЙ БАНК ИНВЕСТИЦИЙ (АО);044030820;30101810100000000820;ПЕНЗЕНСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";045655718;30101810600000000718;Назначение платежа? Например, порядковый номер ED101 = 521
02;33;522;2024-10-18;4583001999;1;01;2011-04-13;30;ФИЛИАЛ БАНКА ВТБ (ПАО) В Г. КИРОВЕ;043304705;30101810200000000705;ПЕТЕРБУРГСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА;044030858;30101810800000000858;Назначение платежа? Например, порядковый номер ED101 = 522
02;40;523;2024-10-18;4583001999;1;01;1994-01-20;20;АО БАНК "ПСКБ";044030852;30101810000000000852;ЧЕЛЯБИНСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА;047501982;30101810200000000982;Назначение платежа? Например, порядковый номер ED101 = 523
02;40;524;2024-10-18;4583001999;1;01;2014-03-20;30;Ф.АКБ "ФОРА-БАНК" (АО) В Г.САНКТ-ПЕТЕРБУРГ;044030831;30101810640300000831;АО "ПЕРВЫЙ ДОРТРАНСБАНК";043304757;30101810300000000757;Назначение платежа? Например, порядковый номер ED101 = 524
02;40;525;2024-10-18;4583001999;1;01;1994-02-17;20;АО БАНК "ОБЪЕДИНЕННЫЙ КАПИТАЛ";044030826;30101810900000000826;КИРОВСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";043304787;30101810600000000787;Назначение платежа? Например, порядковый номер ED101 = 525
02;17;526;2024-10-18;4583001999;1;01;2001-10-05;30;ВЛАДИМИРСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";041708772;30101810600000000772;СЕВЕРО-ЗАПАДНЫЙ ФИЛИАЛ АО "БАНК ИНТЕЗА";044030710;30101810100000000710;Назначение платежа? Например, порядковый номер ED101 = 526
02;45;527;2024-10-18;4583001999;1;01;1994-01-20;20;Банк ГПБ (АО);044525823;30101810200000000823;Ф-Л ЗАПАДНО-СИБИРСКИЙ ПАО БАНКА "ФК ОТКРЫТИЕ";047162812;30101810465777100812;Назначение платежа? Например, порядковый номер ED101 = 527
02;45;528;2024-10-18;4583001999;1;01;1994-01-20;20;АКБ "Ланта-Банк" (АО);041117601;30101810400000000348;АРХАНГЕЛЬСКОЕ ОТДЕЛЕНИЕ N 8637 ПАО СБЕРБАНК;044525348;30101810100000000601;Назначение платежа? Например, порядковый номер ED101 = 528
02;20;529;2024-10-18;4583001999;1;01;2010-08-23;30;ВОРОНЕЖСКИЙ ФИЛИАЛ АБ "РОССИЯ";042007677;30101810300000000677;АО "АЛЬФА-БАНК";044525593;30101810200000000593;Назначение платежа? Например, порядковый номер ED101 = 529
02;36;530;2024-10-18;4583001999;1;01;2018-01-09;30;ФИЛИАЛ № 6318 БАНКА ВТБ (ПАО);043601968;30101810422023601968;ПРИВОЛЖСКИЙ ФИЛИАЛ ПАО РОСБАНК;042202747;30101810400000000747;Назначение платежа? Например, порядковый номер ED101 = 530
02;45;531;2024-10-18;4583001999;1;01;1994-01-20;20;ПАО РОСБАНК;044525256;30101810000000000256;АО "Райффайзенбанк";044525700;30101810200000000700;Назначение платежа? Например, порядковый номер ED101 = 531
02;45;532;2024-10-18;4583001999;1;01;2014-11-17;90;КУ АКБ "ИнтрастБанк" (ОАО) - ГК "АСВ";044525154;30101810745250000154;АО "Банк Кредит Свисс (Москва)";044525236;30101810800000000236;Назначение платежа? Например, порядковый номер ED101 = 532
02;45;533;2024-10-18;4583001999;1;01;1994-10-11;20;КБ "Дж.П. Морган Банк Интернешнл" (ООО);044525218;30101810200000000218;Филиал "Возрождение" АО "БМ-Банк";044525774;30101810345250000774;Назначение платежа? Например, порядковый номер ED101 = 533
02;50;534;2024-10-18;4583001999;1;01;2018-09-20;30;Куйбышевский филиал АКБ "Ланта-Банк" (АО);045004711;30101810750045004711;ООО "НКО "ЭЛЕКСИР";044525054;30103810445250000054;Назначение платежа? Например, порядковый номер ED101 = 534
02;34;535;2024-10-18;4583001999;1;01;1994-01-20;20;ПАО "СОВКОМБАНК";043469743;30101810300000000743;РНКО ЕАРК (АО);044525064;30103810045374525064;Назначение платежа? Например, порядковый номер ED101 = 535
02;50;536;2024-10-18;4583001999;1;01;1995-01-10;30;СИБИРСКИЙ БАНК ПАО СБЕРБАНК;045004641;30101810500000000641;КУ ООО КБ "Донинвест" - ГК "АСВ";046015872;30101810100000000872;Назначение платежа? Например, порядковый номер ED101 = 536
02;11;537;2024-10-18;4583001999;1;01;2024-08-09;99;Участковая избирательная комиссия избирательного участка № 31;200000617;40206810345371125025;АО "Кредит Европа Банк (Россия)";044525767;30101810900000000767;Назначение платежа? Например, порядковый номер ED101 = 537
02;08;538;2024-10-18;4583001999;1;01;2001-02-15;99;Крайизбирком;208000079;40202810945370813001;Избирательная комиссия Мурманской области;247000033;40202810845374705003;Назначение платежа? Например, порядковый номер ED101 = 538
02;45;539;2024-10-18;4583001999;1;01;2018-05-28;90;КУ ПАО БАНК "ВВБ" - ГК "АСВ";242000073;30101810467110000106;Избирательная комиссия Липецкой области;046711106;40202810245374206002;Назначение платежа? Например, порядковый номер ED101 = 539
02;45;540;2024-10-18;4583001999;1;01;2017-02-07;90;КУ КБ"КУБАНСКИЙ УНИВЕРСАЛЬНЫЙ БАНК"ООО-ГК АСВ;040349745;30101810300000000745;Сибирский филиал АКБ "Ланта-Банк" (АО);040407702;30101810000000000702;Назначение платежа? Например, порядковый номер ED101 = 540
02;50;541;2024-10-18;4583001999;1;01;2018-02-14;30;НОВОСИБИРСКИЙ ФИЛИАЛ АБ "РОССИЯ";045004701;30101810950040000701;СИБИРСКИЙ Ф-Л ПАО "ПРОМСВЯЗЬБАНК";045004816;30101810500000000816;Назначение платежа? Например, порядковый номер ED101 = 541
02;40;542;2024-10-18;4583001999;1;01;1994-01-20;20;АО "АБ "РОССИЯ";044030861;30101810800000000861;Центральный филиал АБ "РОССИЯ";044525220;30101810145250000220;Назначение платежа? Например, порядковый номер ED101 = 542
02;70;543;2024-10-18;4583001999;1;01;2010-08-27;30;ТУЛЬСКИЙ ФИЛИАЛ АБ "РОССИЯ";047003764;30101810600000000764;ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ АБ "РОССИЯ";046577507;30101810965770000507;Назначение платежа? Например, порядковый номер ED101 = 543
02;07;544;2024-10-18;4583001999;1;01;2008-05-15;30;СТАВРОПОЛЬСКИЙ Ф-Л ПАО "ПРОМСВЯЗЬБАНК";040702773;30101810500000000773;Московский филиал АБ "РОССИЯ";044525112;30101810500000000112;Назначение платежа? Например, порядковый номер ED101 = 544
02;43;545;2024-10-18;4583001999;1;01;2023-01-04;30;Луганский ф-л ПАО "Промсвязьбанк";044371122;30101810745374371122;Донецкий ф-л ПАО "Промсвязьбанк";042157106;30101810745372157106;Назначение платежа? Например, порядковый номер ED101 = 545
02;67;546;2024-10-18;4583001999;1;01;2022-10-05;30;СЕВАСТОПОЛЬСКИЙ Ф-Л ПАО "ПРОМСВЯЗЬБАНК";046711119;30101810545376711119;ФИЛИАЛ "СИРИУС" АО "АБ "РОССИЯ";040396050;30101810145370396050;Назначение платежа? Например, порядковый номер ED101 = 546
02;03;547;2024-10-18;4583001999;1;01;2013-10-31;30;КРАСНОДАРСКИЙ ФИЛИАЛ АБ "РОССИЯ";040349788;30101810003490000788;ЯРОСЛАВСКИЙ Ф-Л ПАО "ПРОМСВЯЗЬБАНК";047888760;30101810300000000760;Назначение платежа? Например, порядковый номер ED101 = 547
02;19;548;2024-10-18;4583001999;1;01;1994-01-20;20;АО "БАНК "ВОЛОГЖАНИН";041909760;30101810800000000760;НОВГОРОДСКОЕ ОТДЕЛЕНИЕ N 8629 ПАО СБЕРБАНК;044959698;30101810100000000698;Назначение платежа? Например, порядковый номер ED101 = 548
02;22;549;2024-10-18;4583001999;1;01;1999-09-17;30;Приволжский ф-л ПАО "Промсвязьбанк";042202803;30101810700000000803;МУРМАНСКОЕ ОТДЕЛЕНИЕ N8627 ПАО СБЕРБАНК;044705615;30101810300000000615;Назначение платежа? Например, порядковый номер ED101 = 549
02;100;550;2024-10-18;4583001999;1;01;1994-03-29;20;ООО КБ "АЛТАЙКАПИТАЛБАНК";200000596;30101810900000000771;Участковая избирательная комиссия избирательного участка № 5;040173771;40206810045371125024;Назначение платежа? Например, порядковый номер ED101 = 550
02;54;551;2024-10-18;4583001999;1;01;2016-04-29;90;КУ БАНК "ЦЕРИХ" (ЗАО)-ГК "АСВ";045402719;30101810700000000719;БАНК ПТБ (ООО);048073846;30101810000000000846;Назначение платежа? Например, порядковый номер ED101 = 551
02;45;552;2024-10-18;4583001999;1;01;2014-02-03;90;КУ "МАСТЕР-БАНК" (ОАО) ГК "АСВ";044525353;30101810000000000353;КУ АКБ "ЛЕГИОН" (АО) - ГК "АСВ";044525373;30101810445250000373;Назначение платежа? Например, порядковый номер ED101 = 552
02;60;553;2024-10-18;4583001999;1;01;2017-10-20;30;ФИЛИАЛ ЮЖНЫЙ ПАО БАНКА "ФК ОТКРЫТИЕ";046015061;30101810560150000061;КУ ОАО АКБ "ПРОБИЗНЕСБАНК" - ГК "АСВ";044525986;30101810600000000986;Назначение платежа? Например, порядковый номер ED101 = 553
02;45;554;2024-10-18;4583001999;1;01;1994-01-20;20;АКБ "ФОРА-БАНК" (АО);044525341;30101810300000000341;Ф-Л СЕВЕРО-ЗАПАДНЫЙ ПАО БАНК "ФК ОТКРЫТИЕ";044030795;30101810540300000795;Назначение платежа? Например, порядковый номер ED101 = 554
02;76;555;2024-10-18;4583001999;1;01;2009-12-23;99;Избирательная комиссия Забайкальского края;276004297;40202810945377601006;Избирательная комиссия Республики Алтай;284000103;40202810045378405002;Назначение платежа? Например, порядковый номер ED101 = 555
02;12;556;2024-10-18;4583001999;1;01;2000-01-01;99;Избирательная комиссия Астраханской области;212000008;40202810045371203003;Избирательная комиссия Пермского края;257000961;40202810245375773002;Назначение платежа? Например, порядковый номер ED101 = 556
02;47;557;2024-10-18;4583001999;1;01;2024-06-18;99;Мурманская территориальная избирательная комиссия;200000501;40206810445374705001;Облизбирком;254000012;40301810900000000118;Назначение платежа? Например, порядковый номер ED101 = 557
02;30;558;2024-10-18;4583001999;1;01;2008-07-23;99;Избирательная комиссия Камчатского края;230000770;40202810645373002003;ИЗБИРАТЕЛЬНАЯ КОМИССИЯ ВОЛОГОДСКОЙ  ОБЛАСТИ;219000037;40202810845371909004;Назначение платежа? Например, порядковый номер ED101 = 558
02;71;559;2024-10-18;4583001999;1;01;1997-11-28;99;ИК ЯНАО;271001666;40301810200000000001;Территориальная избирательная комиссия Центрального района г. Тулы;200000586;40202810445377003014;Назначение платежа? Например, порядковый номер ED101 = 559
02;45;560;2024-10-18;4583001999;1;01;1994-01-20;20;ПАО "МТС-Банк";044525232;30101810600000000232;НИЖЕГОРОДСКИЙ ФИЛИАЛ АБ "РОССИЯ";042202876;30101810300000000876;Назначение платежа? Например, порядковый номер ED101 = 560
02;83;561;2024-10-18;4583001999;1;01;2016-09-26;30;Ф-Л СЕВЕРО-КАВКАЗСКИЙ ПАО БАНК "ФК ОТКРЫТИЕ";040507803;30101810083270000780;ПАО СКБ Приморья "Примсоцбанк";048327780;30101810200000000803;Назначение платежа? Например, порядковый номер ED101 = 561
02;05;562;2024-10-18;4583001999;1;01;2017-04-10;20;АО "Роял Кредит Банк";040507750;30101810105070000750;Избирательная комиссия Курганской области;237000125;40301810300000000004;Назначение платежа? Например, порядковый номер ED101 = 562
02;04;563;2024-10-18;4583001999;1;01;2000-01-01;99;Избирательная комиссия Красноярского края;204000206;40301810200000000033;АО "Россельхозбанк";044525111;30101810200000000111;Назначение платежа? Например, порядковый номер ED101 = 563
02;91;564;2024-10-18;4583001999;1;01;2000-01-01;99;ИК КЧР;291000018;40301810600000000001;Избирательная комиссия Калужской области;229000080;40301810200000000001;Назначение платежа? Например, порядковый номер ED101 = 564
02;45;565;2024-10-18;4583001999;1;01;2017-04-21;90;КУ АКБ "ЕНИСЕЙ" (ПАО) - ГК "АСВ";040407795;30101810800000000795;Филиал Центральный ПАО Банка "ФК Открытие";044525297;30101810945250000297;Назначение платежа? Например, порядковый номер ED101 = 565
02;43;566;2024-10-18;4583001999;1;01;2023-01-04;52;УФК по Луганской Народной Республике;044371902;40102810245370000096;территориальная избирательная комиссия города Комсомольска-на-Амуре;200000490;40206810945370825001;Назначение платежа? Например, порядковый номер ED101 = 566
02;71;567;2024-10-18;4583001999;1;01;2015-02-27;90;КУ ЗАО "ТЮМЕНЬАГРОПРОМБАНК"-ГК "АСВ";047102885;30101810100000000885;ББР Банк (АО);044525769;30101810745250000769;Назначение платежа? Например, порядковый номер ED101 = 567
02;38;568;2024-10-18;4583001999;1;01;1997-11-05;99;ИЗБИРАТЕЛЬНАЯ КОМИССИЯ КУРСКОЙ ОБЛАСТИ;238000020;40301810200000000062;АО "УГЛЕМЕТБАНК";047501787;30101810275010000787;Назначение платежа? Например, порядковый номер ED101 = 568
02;45;569;2024-10-18;4583001999;1;01;1994-05-10;20;КБ "ЛОКО-Банк" (АО);044525161;30101810945250000161;ООО "БМВ Банк";044525770;30101810145250000770;Назначение платежа? Например, порядковый номер ED101 = 569
02;57;570;2024-10-18;4583001999;1;01;2011-09-06;30;ФИЛИАЛ АКБ "ФОРА-БАНК" (АО) В Г.ПЕРМИ;045773713;30101810900000000713;ООО "Хвоя Банк";044525351;30101810400000000351;Назначение платежа? Например, порядковый номер ED101 = 570
02;45;571;2024-10-18;4583001999;1;01;1994-01-20;90;КУ АО "Кемсоцинбанк" - ГК "АСВ";043207720;30101810600000000720;Избирательная комиссия Республики Крым;235000565;40202810545373510001;Назначение платежа? Например, порядковый номер ED101 = 571
02;65;572;2024-10-18;4583001999;1;01;1994-01-20;20;АО "ПЕРВОУРАЛЬСКБАНК";249000136;30101810565770000402;Избирательная комиссия Новгородской области;046577402;40202810445374959003;Назначение платежа? Например, порядковый номер ED101 = 572
02;92;573;2024-10-18;4583001999;1;01;2019-04-01;20;ООО "Банк 131";049205131;30101810822029205131;ИКВО;218000225;40202810445371806001;Назначение платежа? Например, порядковый номер ED101 = 573
02;61;574;2024-10-18;4583001999;1;01;2000-01-01;99;Избирательная комиссия Рязанской области;261000110;40202810745376126015;КУ ООО РИКБ "РИНВЕСТБАНК" - ГК "АСВ";046126790;30101810000000000790;Назначение платежа? Например, порядковый номер ED101 = 574
02;45;575;2024-10-18;4583001999;1;01;2001-07-13;20;КБ "Москоммерцбанк" (АО);044525951;30101810045250000951;УФК по Республике Саха (Якутия);019805001;40102810345370000085;Назначение платежа? Например, порядковый номер ED101 = 575
02;67;576;2024-10-18;4583001999;1;01;2014-05-27;99;Севастопольская городская избирательная комиссия;267000017;40202810745376711002;ООО "Фольксваген Банк РУС";044525619;30101810100000000619;Назначение платежа? Например, порядковый номер ED101 = 576
02;40;577;2024-10-18;4583001999;1;01;1994-12-09;20;АО "ГОРБАНК";044030814;30101810200000000814;АО "ГАЗЭНЕРГОБАНК";042908701;30101810600000000701;Назначение платежа? Например, порядковый номер ED101 = 577
02;17;578;2024-10-18;4583001999;1;01;2000-01-01;99;Избирательная комиссия Владимирской области;217000027;40301810200000000001;КУ ООО "ВЛАДПРОМБАНК" - ГК "АСВ";041708708;30101810700000000708;Назначение платежа? Например, порядковый номер ED101 = 578
02;45;579;2024-10-18;4583001999;1;01;1994-01-20;90;КУ ООО КБ "КОНФИДЭНС БАНК" - ГК "АСВ";043469710;30101810100000000710;Избирком Карелии;286000017;40202810200000000182;Назначение платежа? Например, порядковый номер ED101 = 579
02;45;580;2024-10-18;4583001999;1;01;1995-01-26;20;АО "Экспобанк";044525460;30101810345250000460;избирательная комиссия Амурской области;210000050;40301810000000000130;Назначение платежа? Например, порядковый номер ED101 = 580
02;86;581;2024-10-18;4583001999;1;01;2024-06-28;99;Территориальная избирательная комиссия Прионежского района;200000539;40206810445378602002;территориальная избирательная комиссия Московского округа города Калуги;200000546;40206810845372908003;Назначение платежа? Например, порядковый номер ED101 = 581
02;45;582;2024-10-18;4583001999;1;01;1994-01-20;90;КУ ООО КБ "АКСОНБАНК" - ГК "АСВ";043469714;30101810300000000714;КУ КБ "РОСПРОМБАНК" (ООО) - ГК "АСВ";044525120;30101810245250000120;Назначение платежа? Например, порядковый номер ED101 = 582
02;45;583;2024-10-18;4583001999;1;01;1995-09-27;20;Банк "СЕРВИС РЕЗЕРВ" (АО);040173749;30101810145250000178;КУ ООО "КБ "ТАЛЬМЕНКА-БАНК" - ГК "АСВ";044525178;30101810000000000749;Назначение платежа? Например, порядковый номер ED101 = 583
02;80;584;2024-10-18;4583001999;1;01;2000-01-01;99;Центральная избирательная комиссия Республики Башкортостан;280000624;40301810800000000001;Избирательная комиссия Республики Коми;287000077;40301810800000000001;Назначение платежа? Например, порядковый номер ED101 = 584
02;45;585;2024-10-18;4583001999;1;01;1994-01-20;20;Банк ВТБ (ПАО);044525187;30101810700000000187;АО "Банк Русский Стандарт";044525151;30101810845250000151;Назначение платежа? Например, порядковый номер ED101 = 585
02;65;586;2024-10-18;4583001999;1;01;1999-06-11;30;ФИЛИАЛ "ЕКАТЕРИНБУРГСКИЙ" АО "АЛЬФА-БАНК";046577964;30101810100000000964;БАШКИРСКОЕ ОТДЕЛЕНИЕ N8598 ПАО СБЕРБАНК;048073601;30101810300000000601;Назначение платежа? Например, порядковый номер ED101 = 586
02;40;587;2024-10-18;4583001999;1;01;2024-10-09;20;НКО ЛЦК (АО);044030309;30103810545374030309;ИК РК;285000012;40301810400000000001;Назначение платежа? Например, порядковый номер ED101 = 587
02;52;588;2024-10-18;4583001999;1;01;2017-06-22;90;КУ БАНК "СИБЭС" (АО) - ГК "АСВ";045209713;30101810200000000713;ПАО Сбербанк;044525225;30101810400000000225;Назначение платежа? Например, порядковый номер ED101 = 588
02;40;589;2024-10-18;4583001999;1;01;2001-02-23;30;СТ-ПЕТЕРБУРГСКИЙ Ф-Л ПАО "ПРОМСВЯЗЬБАНК";044030920;30101810000000000920;ООО НКО "МУРМАНСКИЙ РАСЧЕТНЫЙ ЦЕНТР";044705301;30103810900000000301;Назначение платежа? Например, порядковый номер ED101 = 589
02;45;590;2024-10-18;4583001999;1;01;2022-12-13;20;РНКО АЗИЯПЭЙ ООО;044525055;30103810245374525055;ПРИВОЛЖСКИЙ ФИЛИАЛ АО "БАНК ИНТЕЗА";042202841;30101810500000000841;Назначение платежа? Например, порядковый номер ED101 = 590
02;45;591;2024-10-18;4583001999;1;01;1994-07-29;90;Ликвидатор АО "РУНЭТБАНК";044525084;30101810145250000084;КУ АО "ЗЕРНОБАНК"- ГК "АСВ";040173754;30101810600000000754;Назначение платежа? Например, порядковый номер ED101 = 591
02;45;592;2024-10-18;4583001999;1;01;1994-03-29;20;АО Ингосстрах Банк;044525148;30101810845250000148;Красноярский филиал АО Ингосстрах Банк;040407915;30101810800000000915;Назначение платежа? Например, порядковый номер ED101 = 592
02;65;593;2024-10-18;4583001999;1;01;2008-07-03;30;ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ АО ИНГОССТРАХ БАНК;046577422;30101810765770000422;Нижегородский филиал АО Ингосстрах Банк;042202807;30101810922020000807;Назначение платежа? Например, порядковый номер ED101 = 593
02;36;594;2024-10-18;4583001999;1;01;2017-07-24;30;Самарский филиал АО Ингосстрах Банк;044030866;30101810422023601845;Санкт-Петербургский филиал АО Ингосстрах Банк;043601845;30101810300000000866;Назначение платежа? Например, порядковый номер ED101 = 594
02;25;595;2024-10-18;4583001999;1;01;2003-10-13;30;Иркутский филиал АО Ингосстрах Банк;042520728;30101810300000000728;КРАСНОДАРСКИЙ ФИЛИАЛ АО ИНГОССТРАХ БАНК;040349542;30101810600000000542;Назначение платежа? Например, порядковый номер ED101 = 595
02;05;596;2024-10-18;4583001999;1;01;2024-06-13;30;Дальневосточный филиал АО Ингосстрах Банк;040507050;30101810945370000050;ФИЛИАЛ АЙСИБИСИ БАНК (АО) В САНКТ-ПЕТЕРБУРГЕ;044030824;30101810440300000824;Назначение платежа? Например, порядковый номер ED101 = 596
02;43;597;2024-10-18;4583001999;1;01;2024-10-14;52;УФК по Луганской Народной Республике;010052193;40116810445379805003;территориальная избирательная комиссия города Уссурийска;200000541;40206810045370508001;Назначение платежа? Например, порядковый номер ED101 = 597
02;25;598;2024-10-18;4583001999;1;01;2024-06-26;99;Иркутская городская № 3 территориальная избирательная комиссия (Правобережный округ);200000545;40206810145372520002;Территориальная избирательная комиссия Ленинского района муниципального образования "город Ульяновск";200000537;40206810945377300001;Назначение платежа? Например, порядковый номер ED101 = 598
02;45;599;2024-10-18;4583001999;1;01;2024-06-10;20;РНКО "Юнона Финанс" (ООО);044525557;30103810345374525557;Крайизбирком;201000873;40202810045370173001;Назначение платежа? Например, порядковый номер ED101 = 599
02;95;600;2024-10-18;4583001999;1;01;1995-07-14;99;Избирательная комиссия Республики Хакасия;295000301;40202810745379514003;ФИЛИАЛ "ОМСКИЙ" АО "ОТП БАНК";045209777;30101810000000000777;Назначение платежа? Например, порядковый номер ED101 = 600
02;60;601;2024-10-18;4583001999;1;01;1994-05-30;30;ЮГО-ЗАПАДНЫЙ БАНК ПАО СБЕРБАНК;046015602;30101810600000000602;Октябрьская территориальная избирательная комиссия, г. Архангельск;200000538;40206810245371117002;Назначение платежа? Например, порядковый номер ED101 = 601
02;71;602;2024-10-18;4583001999;1;01;2018-03-23;90;КУ БАНК СБРР (ООО) - ГК "АСВ";047102804;30101810000000000804;ПАО "Промсвязьбанк";044525555;30101810400000000555;Назначение платежа? Например, порядковый номер ED101 = 602
02;45;603;2024-10-18;4583001999;1;01;1995-08-03;20;ПАО Банк ЗЕНИТ;044525272;30101810000000000272;ПАО "БЫСТРОБАНК";049401814;30101810200000000814;Назначение платежа? Например, порядковый номер ED101 = 603
02;36;604;2024-10-18;4583001999;1;01;1998-05-15;20;НКО "ПЛАТЕЖИ И РАСЧЕТЫ" (АО);043601592;30103810300000000592;КУ АКБ "СВА" (АО) - ГК "АСВ";044525907;30101810100000000907;Назначение платежа? Например, порядковый номер ED101 = 604
02;45;605;2024-10-18;4583001999;1;01;2016-06-23;20;АО "ТБанк";044525237;30101810145250000974;КУ ПАО "МЕЖТОПЭНЕРГОБАНК" - ГК "АСВ";044525974;30101810345250000237;Назначение платежа? Например, порядковый номер ED101 = 605
02;45;606;2024-10-18;4583001999;1;01;2014-01-30;90;КУ КБ "ПЕРВЫЙ ЭКСПРЕСС" (ОАО) ГК "АСВ";047003779;30101810200000000779;Избирательная комиссия Тульской области;270000017;40202810245377003007;Назначение платежа? Например, порядковый номер ED101 = 606
02;04;607;2024-10-18;4583001999;1;01;2002-01-09;30;КРАСНОЯРСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";040407923;30101810300000000923;СИБИРСКИЙ ФИЛИАЛ ПАО РОСБАНК;040407388;30101810000000000388;Назначение платежа? Например, порядковый номер ED101 = 607
02;78;608;2024-10-18;4583001999;1;01;2006-06-08;30;ФИЛИАЛ АКБ "ФОРА-БАНК" (АО) В Г.ЯРОСЛАВЛЬ;047888710;30101810800000000710;ЗАПАДНО-СИБИРСКОЕ ОТДЕЛЕНИЕ№8647 ПАО СБЕРБАНК;047102651;30101810800000000651;Назначение платежа? Например, порядковый номер ED101 = 608
02;45;609;2024-10-18;4583001999;1;01;2016-12-09;90;КУ АО КБ "РУБАНК" - ГК "АСВ";044525744;30101810045250000744;избирательная комиссия Тамбовской области;268000429;40301810500000000001;Назначение платежа? Например, порядковый номер ED101 = 609
02;45;610;2024-10-18;4583001999;1;01;2009-04-30;30;Московский филиал АО "БКС Банк";044525099;30101810745250000099;ГК "АСВ", АСВ.РФ;245011072;40503810245250000051;Назначение платежа? Например, порядковый номер ED101 = 610
02;60;611;2024-10-18;4583001999;1;01;2004-12-23;30;ЮЖНЫЙ ФИЛИАЛ ПАО РОСБАНК;046015239;30101810400000000239;СЕВЕРО-ЗАПАДНЫЙ ФИЛИАЛ ПАО РОСБАНК;044030778;30101810100000000778;Назначение платежа? Например, порядковый номер ED101 = 611
02;47;612;2024-10-18;4583001999;1;01;2004-12-27;52;УФК по Мурманской области;044780100;40116810400000010008;НКО "МКС" (ООО);044525696;30103810845250000696;Назначение платежа? Например, порядковый номер ED101 = 612
02;65;613;2024-10-18;4583001999;1;01;1994-11-15;30;УРАЛЬСКИЙ БАНК ПАО СБЕРБАНК;046577674;30101810500000000674;ФИЛИАЛ "НИЖЕГОРОДСКИЙ" АО "АЛЬФА-БАНК";042202824;30101810200000000824;Назначение платежа? Например, порядковый номер ED101 = 613
02;45;614;2024-10-18;4583001999;1;01;2024-02-27;20;НКО "Центр расчетов" (АО);044525960;30103810945374525960;УДМУРТСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";049401710;30101810100000000710;Назначение платежа? Например, порядковый номер ED101 = 614
02;67;615;2024-10-18;4583001999;1;01;2024-06-20;99;Территориальная избирательная комиссия Балаклавского района города Севастополя;200000517;40206810245376711003;УФК по Кировской области;013304182;40102810345370000033;Назначение платежа? Например, порядковый номер ED101 = 615
02;45;616;2024-10-18;4583001999;1;01;1994-01-20;20;"СДМ-Банк" (ПАО);044525985;30101810845250000685;ПАО Банк "ФК Открытие";044525685;30101810300000000985;Назначение платежа? Например, порядковый номер ED101 = 616
02;45;617;2024-10-18;4583001999;1;01;2019-07-15;90;Ликвидатор АО "Автоградбанк" - ГК "АСВ";049205878;30101810622029205878;Ф-Л "ЕВРОПЕЙСКИЙ" ПАО "БАНК "САНКТ-ПЕТЕРБУРГ";042748877;30101810927480000877;Назначение платежа? Например, порядковый номер ED101 = 617
02;45;618;2024-10-18;4583001999;1;01;1994-03-01;30;ф-л ПАО "Банк "Санкт-Петербург" в г.Москве;044525142;30101810045250000142;ф-л "Невский" ПАО "Банк "Санкт-Петербург";045004888;30101810450045004888;Назначение платежа? Например, порядковый номер ED101 = 618
02;40;619;2024-10-18;4583001999;1;01;2001-05-25;30;САНКТ-ПЕТЕРБУРГСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";044030910;30101810900000000910;АО "БАНК "АГРОРОС";046311772;30101810600000000772;Назначение платежа? Например, порядковый номер ED101 = 619
02;45;620;2024-10-18;4583001999;1;01;2006-04-13;90;Ликвидатор ООО "Америкэн Экспресс Банк";044525717;30101810400000000717;КУ ООО КБ "РОСАВТОБАНК" - ГК "АСВ";044525857;30101810945250000857;Назначение платежа? Например, порядковый номер ED101 = 620
02;05;621;2024-10-18;4583001999;1;01;2005-03-21;30;ДАЛЬНЕВОСТОЧНЫЙ ФИЛИАЛ ПАО РОСБАНК;040507871;30101810300000000871;ДАЛЬНЕВОСТОЧНЫЙ Ф-Л ПАО "ПРОМСВЯЗЬБАНК";040813744;30101810700000000744;Назначение платежа? Например, порядковый номер ED101 = 621
02;45;622;2024-10-18;4583001999;1;01;1994-07-01;20;ООО "СМЛТ Банк";044525494;30101810600000000494;Избирательная комиссия Запорожской области;200000151;40301810645372368001;Назначение платежа? Например, порядковый номер ED101 = 622
